year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,perc
2020,Alabama,AL,Lowndes,01085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1836,6835,20210622,TOTAL,0.2686174103877103
2020,Alabama,AL,Macon,01087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1541,8723,20210622,TOTAL,0.1766594061676029
2020,Alabama,AL,Madison,01089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,102780,194767,20210622,TOTAL,0.5277074658438031
2020,Alabama,AL,Marengo,01091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5343,10900,20210622,TOTAL,0.4901834862385321
2020,Alabama,AL,Marion,01093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12205,13807,20210622,TOTAL,0.8839718983124502
2020,Alabama,AL,Marshall,01095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,33191,39655,20210622,TOTAL,0.8369940738872778
2020,Alabama,AL,Mobile,01097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,101243,183164,20210622,TOTAL,0.5527450809110961
2020,Alabama,AL,Monroe,01099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6147,10668,20210622,TOTAL,0.5762092238470191
2020,Alabama,AL,Montgomery,01101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,33311,99139,20210622,TOTAL,0.3360029857069367
2020,Alabama,AL,Morgan,01103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,39664,53722,20210622,TOTAL,0.7383194966680318
2020,Alabama,AL,Perry,01105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1339,5230,20210622,TOTAL,0.2560229445506692
2020,Alabama,AL,Pickens,01107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5594,9668,20210622,TOTAL,0.5786098469176665
2020,Alabama,AL,Pike,01109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8042,13841,20210622,TOTAL,0.5810273824145654
2020,Alabama,AL,Randolph,01111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8559,10837,20210622,TOTAL,0.7897942234935867
2020,Alabama,AL,Russell,01113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9864,21329,20210622,TOTAL,0.46246893900323505
2020,Alabama,AL,St. Clair,01115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,36166,44441,20210622,TOTAL,0.8137980693503747
2020,Alabama,AL,Shelby,01117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,79700,114950,20210622,TOTAL,0.6933449325793823
2020,Alabama,AL,Sumter,01119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1598,6291,20210622,TOTAL,0.2540136703226832
2020,Alabama,AL,Talladega,01121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,22235,35663,20210622,TOTAL,0.623475310545944
2020,Alabama,AL,Tallapoosa,01123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14963,20991,20210622,TOTAL,0.7128293077985803
2020,Alabama,AL,Tuscaloosa,01125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,51117,90172,20210622,TOTAL,0.566883289712993
2020,Alabama,AL,Walker,01127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26002,31170,20210622,TOTAL,0.8341995508501765
2020,Alabama,AL,Washington,01129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6564,8876,20210622,TOTAL,0.7395223073456512
2020,Alabama,AL,Wilcox,01131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1833,5903,20210622,TOTAL,0.3105200745383703
2020,Alabama,AL,Winston,01133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10195,11284,20210622,TOTAL,0.9034916696207019
2020,Alaska,AK,District 1,02001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3511,7314,20210622,TOTAL,0.48003828274541976
2020,Alaska,AK,District 2,02002,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3674,6136,20210622,TOTAL,0.598761408083442
2020,Alaska,AK,District 3,02003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6076,8385,20210622,TOTAL,0.7246273106738224
2020,Alaska,AK,District 4,02004,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4690,10511,20210622,TOTAL,0.4461992198649034
2020,Alaska,AK,District 5,02005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4077,8654,20210622,TOTAL,0.4711116246822279
2020,Alaska,AK,District 6,02006,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5770,9460,20210622,TOTAL,0.6099365750528541
2020,Alaska,AK,District 7,02007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7027,9622,20210622,TOTAL,0.7303055497817501
2020,Alaska,AK,District 8,02008,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7618,9912,20210622,TOTAL,0.7685633575464084
2020,Alaska,AK,District 9,02009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7787,10993,20210622,TOTAL,0.7083598653688711
2020,Alaska,AK,District 10,02010,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8081,11205,20210622,TOTAL,0.7211958946898706
2020,Alaska,AK,District 11,02011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7096,10628,20210622,TOTAL,0.6676703048550997
2020,Alaska,AK,District 12,02012,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7893,11238,20210622,TOTAL,0.702349172450614
2020,Alaska,AK,District 13,02013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4652,7713,20210622,TOTAL,0.6031375599636977
2020,Alaska,AK,District 14,02014,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6714,11443,20210622,TOTAL,0.586734248011885
2020,Alaska,AK,District 15,02015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2671,5559,20210622,TOTAL,0.48048210109731965
2020,Alaska,AK,District 16,02016,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3516,8118,20210622,TOTAL,0.43311160384331115
2020,Alaska,AK,District 17,02017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2810,7239,20210622,TOTAL,0.3881751623152369
2020,Alaska,AK,District 18,02018,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2760,7720,20210622,TOTAL,0.35751295336787564
2020,Alaska,AK,District 19,02019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1975,5301,20210622,TOTAL,0.3725712129786833
2020,Alaska,AK,District 20,02020,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2383,7497,20210622,TOTAL,0.31786047752434304
2020,Alaska,AK,District 21,02021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3690,9429,20210622,TOTAL,0.3913458479160038
2020,Alaska,AK,District 22,02022,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4684,9520,20210622,TOTAL,0.49201680672268905
2020,Alaska,AK,District 23,02023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3655,7739,20210622,TOTAL,0.4722832407287763
2020,Alaska,AK,District 24,02024,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5378,10428,20210622,TOTAL,0.5157268891446106
2020,Alaska,AK,District 25,02025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4407,9325,20210622,TOTAL,0.4726005361930295
2020,Alaska,AK,District 26,02026,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5243,10111,20210622,TOTAL,0.5185441598259322
2020,Alaska,AK,District 27,02027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4324,9506,20210622,TOTAL,0.4548706080370292
2020,Alaska,AK,District 28,02028,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6162,12749,20210622,TOTAL,0.48333202604125813
2020,Alaska,AK,District 29,02029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7464,10747,20210622,TOTAL,0.6945194007630037
2020,Alaska,AK,District 30,02030,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7180,10176,20210622,TOTAL,0.7055817610062893
2020,Alaska,AK,District 31,02031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6971,12410,20210622,TOTAL,0.5617244157937148
2020,Alaska,AK,District 32,02032,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4440,8335,20210622,TOTAL,0.5326934613077384
2020,Alaska,AK,District 33,02033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3059,10955,20210622,TOTAL,0.2792332268370607
2020,Alaska,AK,District 34,02034,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4543,10729,20210622,TOTAL,0.42343182030012116
2020,Alaska,AK,District 35,02035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4769,10102,20210622,TOTAL,0.4720847356959018
2020,Alaska,AK,District 36,02036,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5114,9292,20210622,TOTAL,0.550365906155833
2020,Alaska,AK,District 37,02037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2358,5142,20210622,TOTAL,0.45857642940490084
2020,Alaska,AK,District 38,02038,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1737,5299,20210622,TOTAL,0.32779769767880734
2020,Alaska,AK,District 39,02039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1939,5891,20210622,TOTAL,0.3291461551519267
2020,Alaska,AK,District 40,02040,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1994,4603,20210622,TOTAL,0.43319574190745164
2020,Alaska,AK,District 99,02099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,59,433,20210622,TOTAL,0.13625866050808313
2020,California,CA,Alameda,06001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,136309,770070,20210622,TOTAL,0.17700858363525393
2020,California,CA,Alpine,06003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,244,741,20210622,TOTAL,0.3292847503373819
2020,California,CA,Amador,06005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13585,22304,20210622,TOTAL,0.6090835724533716
2020,California,CA,Butte,06007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,48730,102066,20210622,TOTAL,0.4774361687535516
2020,California,CA,Calaveras,06009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16518,27164,20210622,TOTAL,0.6080842291267855
2020,California,CA,Colusa,06011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4559,7961,20210622,TOTAL,0.5726667504082402
2020,California,CA,Contra Costa,06013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,152877,581316,20210622,TOTAL,0.26298433210164524
2020,California,CA,Del Norte,06015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6461,11453,20210622,TOTAL,0.5641316685584563
2020,California,CA,El Dorado,06017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,61838,116159,20210622,TOTAL,0.5323565113336031
2020,California,CA,Fresno,06019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,164464,364917,20210622,TOTAL,0.4506887867652096
2020,California,CA,Glenn,06021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7063,11297,20210622,TOTAL,0.6252102328051695
2020,California,CA,Humboldt,06023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21770,68843,20210622,TOTAL,0.316226776869108
2020,California,CA,Imperial,06025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20847,56743,20210622,TOTAL,0.36739333486068765
2020,California,CA,Inyo,06027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4620,9484,20210622,TOTAL,0.48713622943905527
2020,California,CA,Kern,06029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,164484,305292,20210622,TOTAL,0.5387759915097677
2020,California,CA,Kings,06031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,24072,43861,20210622,TOTAL,0.548824696199357
2020,California,CA,Lake,06033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13123,28812,20210622,TOTAL,0.4554699430792725
2020,California,CA,Lassen,06035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8970,11987,20210622,TOTAL,0.7483106698923834
2020,California,CA,Los Angeles,06037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1145530,4264365,20210622,TOTAL,0.26862850623715373
2020,California,CA,Madera,06039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29378,53732,20210622,TOTAL,0.5467505397156257
2020,California,CA,Marin,06041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,24612,155830,20210622,TOTAL,0.15794134633895912
2020,California,CA,Mariposa,06043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5950,10280,20210622,TOTAL,0.5787937743190662
2020,California,CA,Mendocino,06045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13267,43340,20210622,TOTAL,0.30611444393170284
2020,California,CA,Merced,06047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,39397,90554,20210622,TOTAL,0.4350663692382446
2020,California,CA,Modoc,06049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3109,4343,20210622,TOTAL,0.7158646097167857
2020,California,CA,Mono,06051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2513,6738,20210622,TOTAL,0.37295933511427726
2020,California,CA,Monterey,06053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,46299,163923,20210622,TOTAL,0.28244358631796634
2020,California,CA,Napa,06055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20676,72150,20210622,TOTAL,0.28656964656964656
2020,California,CA,Nevada,06057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26779,64750,20210622,TOTAL,0.41357528957528955
2020,California,CA,Orange,06059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,676498,1522113,20210622,TOTAL,0.4444466343825984
2020,California,CA,Placer,06061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,122488,235084,20210622,TOTAL,0.5210392880842593
2020,California,CA,Plumas,06063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6445,11260,20210622,TOTAL,0.572380106571936
2020,California,CA,Riverside,06065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,449144,997156,20210622,TOTAL,0.4504250087248134
2020,California,CA,Sacramento,06067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,259405,718440,20210622,TOTAL,0.3610670341295028
2020,California,CA,San Benito,06069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10590,28830,20210622,TOTAL,0.3673257023933403
2020,California,CA,San Bernardino,06071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,366257,841130,20210622,TOTAL,0.4354344750514189
2020,California,CA,San Diego,06073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,600094,1602143,20210622,TOTAL,0.3745570776141705
2020,California,CA,San Francisco,06075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,56417,443553,20210622,TOTAL,0.1271933680980627
2020,California,CA,San Joaquin,06077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,121098,NA,20210622,TOTAL,NA
2020,California,CA,San Luis Obispo,06079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,67436,159714,20210622,TOTAL,0.4222297356524788
2020,California,CA,San Mateo,06081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,75584,374251,20210622,TOTAL,0.20196071620383113
2020,California,CA,Santa Barbara,06083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,65736,200339,20210622,TOTAL,0.328123830107967
2020,California,CA,Santa Clara,06085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,214612,850741,20210622,TOTAL,0.2522647903415963
2020,California,CA,Santa Cruz,06087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26937,144837,20210622,TOTAL,0.18598148263220032
2020,California,CA,Shasta,06089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,60789,92930,20210622,TOTAL,0.6541375228666738
2020,California,CA,Sierra,06091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1142,1931,20210622,TOTAL,0.5914034179181771
2020,California,CA,Siskiyou,06093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13290,23472,20210622,TOTAL,0.5662065439672802
2020,California,CA,Solano,06095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,69306,205877,20210622,TOTAL,0.33663789544242434
2020,California,CA,Sonoma,06097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,61825,268317,20210622,TOTAL,0.23041775213646545
2020,California,CA,Stanislaus,06099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,104145,214954,20210622,TOTAL,0.484499009090317
2020,California,CA,Sutter,06101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,24375,42644,20210622,TOTAL,0.571592721133102
2020,California,CA,Tehama,06103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,19141,28731,20210622,TOTAL,0.6662141937280289
2020,California,CA,Trinity,06105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3188,6259,20210622,TOTAL,0.5093465409809874
2020,California,CA,Tulare,06107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,77579,146885,20210622,TOTAL,0.5281614868774892
2020,California,CA,Tuolumne,06109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17689,30408,20210622,TOTAL,0.5817219152854513
2020,California,CA,Ventura,06111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,162207,422825,20210622,TOTAL,0.38362679595577365
2020,California,CA,Yolo,06113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,27292,97294,20210622,TOTAL,0.2805106173042531
2020,California,CA,Yuba,06115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17676,29796,20210622,TOTAL,0.5932339911397503
2020,Colorado,CO,Adams,08001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,95657,236740,20210622,TOTAL,0.40405930556728903
2020,Colorado,CO,Alamosa,08003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3813,7808,20210622,TOTAL,0.4883452868852459
2020,Colorado,CO,Arapahoe,08005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,127323,350183,20210622,TOTAL,0.36358989442662837
2020,Colorado,CO,Archuleta,08007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5189,9144,20210622,TOTAL,0.5674759405074365
2020,Colorado,CO,Baca,08009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1867,2225,20210622,TOTAL,0.8391011235955056
2020,Colorado,CO,Bent,08011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1503,2274,20210622,TOTAL,0.6609498680738787
2020,Colorado,CO,Boulder,08013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,42501,206111,20210622,TOTAL,0.20620442382987808
2020,Colorado,CO,Broomfield,08014,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16295,46632,20210622,TOTAL,0.3494381540572997
2020,Colorado,CO,Chaffee,08015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6222,13718,20210622,TOTAL,0.4535646595713661
2020,Colorado,CO,Cheyenne,08017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,993,1136,20210622,TOTAL,0.8741197183098591
2020,Colorado,CO,Clear Creek,08019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2754,6548,20210622,TOTAL,0.4205864386072083
2020,Colorado,CO,Conejos,08021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2286,4333,20210622,TOTAL,0.5275790445418879
2020,Colorado,CO,Costilla,08023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,741,2094,20210622,TOTAL,0.3538681948424069
2020,Colorado,CO,Crowley,08025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1271,1750,20210622,TOTAL,0.7262857142857143
2020,Colorado,CO,Custer,08027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2474,3635,20210622,TOTAL,0.68060522696011
2020,Colorado,CO,Delta,08029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13081,19370,20210622,TOTAL,0.6753226639132679
2020,Colorado,CO,Denver,08031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,71618,393829,20210622,TOTAL,0.1818504985666368
2020,Colorado,CO,Dolores,08033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1089,1449,20210622,TOTAL,0.7515527950310559
2020,Colorado,CO,Douglas,08035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,121270,231605,20210622,TOTAL,0.5236070033030374
2020,Colorado,CO,Eagle,08037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9892,29140,20210622,TOTAL,0.3394646533973919
2020,Colorado,CO,Elbert,08039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14027,18983,20210622,TOTAL,0.7389243006900912
2020,Colorado,CO,El Paso,08041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,202828,378851,20210622,TOTAL,0.5353767048259078
2020,Colorado,CO,Fremont,08043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17517,25557,20210622,TOTAL,0.6854090855734241
2020,Colorado,CO,Garfield,08045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14717,30904,20210622,TOTAL,0.47621667098110276
2020,Colorado,CO,Gilpin,08047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1833,4186,20210622,TOTAL,0.43788819875776397
2020,Colorado,CO,Grand,08049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4883,9870,20210622,TOTAL,0.49473150962512663
2020,Colorado,CO,Gunnison,08051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3735,11190,20210622,TOTAL,0.33378016085790885
2020,Colorado,CO,Hinsdale,08053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,353,632,20210622,TOTAL,0.5585443037974683
2020,Colorado,CO,Huerfano,08055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2203,4406,20210622,TOTAL,0.5
2020,Colorado,CO,Jackson,08057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,681,876,20210622,TOTAL,0.7773972602739726
2020,Colorado,CO,Jefferson,08059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,148417,377358,20210622,TOTAL,0.3933055612972297
2020,Colorado,CO,Kiowa,08061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,795,903,20210622,TOTAL,0.8803986710963455
2020,Colorado,CO,Kit Carson,08063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3144,3871,20210622,TOTAL,0.812193231723069
2020,Colorado,CO,Lake,08065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1497,3961,20210622,TOTAL,0.3779348649330977
2020,Colorado,CO,La Plata,08067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14233,35667,20210622,TOTAL,0.3990523453051841
2020,Colorado,CO,Larimer,08069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,91489,224338,20210622,TOTAL,0.40781766798313257
2020,Colorado,CO,Las Animas,08071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4284,7961,20210622,TOTAL,0.5381233513377717
2020,Colorado,CO,Lincoln,08073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2135,2651,20210622,TOTAL,0.8053564692568842
2020,Colorado,CO,Logan,08075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8087,10532,20210622,TOTAL,0.7678503608051652
2020,Colorado,CO,Mesa,08077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,56894,90623,20210622,TOTAL,0.6278097171799654
2020,Colorado,CO,Mineral,08079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,427,756,20210622,TOTAL,0.5648148148148148
2020,Colorado,CO,Moffat,08081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5670,7026,20210622,TOTAL,0.807002561912895
2020,Colorado,CO,Montezuma,08083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9306,15500,20210622,TOTAL,0.6003870967741936
2020,Colorado,CO,Montrose,08085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16770,24922,20210622,TOTAL,0.67289944627236975
2020,Colorado,CO,Morgan,08087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9593,13744,20210622,TOTAL,0.697977299185099
2020,Colorado,CO,Otero,08089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5756,9576,20210622,TOTAL,0.6010860484544696
2020,Colorado,CO,Ouray,08091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1577,4020,20210622,TOTAL,0.39228855721393036
2020,Colorado,CO,Park,08093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6991,12291,20210622,TOTAL,0.5687901716703279
2020,Colorado,CO,Phillips,08095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1958,2485,20210622,TOTAL,0.7879275653923541
2020,Colorado,CO,Pitkin,08097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2780,11957,20210622,TOTAL,0.2324997909174542
2020,Colorado,CO,Prowers,08099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4008,5561,20210622,TOTAL,0.7207336809926272
2020,Colorado,CO,Pueblo,08101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,42252,88301,20210622,TOTAL,0.47849967724034836
2020,Colorado,CO,Rio Blanco,08103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3061,3691,20210622,TOTAL,0.8293145489027364
2020,Colorado,CO,Rio Grande,08105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3660,6305,20210622,TOTAL,0.5804916732751785
2020,Colorado,CO,Routt,08107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5925,16876,20210622,TOTAL,0.35109030575965866
2020,Colorado,CO,Saguache,08109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1413,3389,20210622,TOTAL,0.4169371496016524
2020,Colorado,CO,San Juan,08111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,202,562,20210622,TOTAL,0.3594306049822064
2020,Colorado,CO,San Miguel,08113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1136,5147,20210622,TOTAL,0.22071109384107246
2020,Colorado,CO,Sedgwick,08115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1121,1446,20210622,TOTAL,0.7752420470262794
2020,Colorado,CO,Summit,08117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5322,18479,20210622,TOTAL,0.2880025975431571
2020,Colorado,CO,Teller,08119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11241,16939,20210622,TOTAL,0.6636165062872661
2020,Colorado,CO,Washington,08121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2595,3008,20210622,TOTAL,0.8626994680851063
2020,Colorado,CO,Weld,08123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,96145,166974,20210622,TOTAL,0.5758082096613845
2020,Colorado,CO,Yuma,08125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4107,4981,20210622,TOTAL,0.8245332262597872
2020,Connecticut,CT,Fairfield,09001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,168445,472396,20210622,TOTAL,0.35657583891480876
2020,Connecticut,CT,Hartford,09003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,159024,449336,20210622,TOTAL,0.3539088788790571
2020,Connecticut,CT,Litchfield,09005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,55601,107544,20210622,TOTAL,0.5170069924867962
2020,Connecticut,CT,Middlesex,09007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,40665,99198,20210622,TOTAL,0.40993770035686206
2020,Connecticut,CT,New Haven,09009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,169893,417983,20210622,TOTAL,0.40645911436589527
2020,Connecticut,CT,New London,09011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,57110,139604,20210622,TOTAL,0.40908569955015617
2020,Connecticut,CT,Tolland,09013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,34838,80714,20210622,TOTAL,0.43162276680625417
2020,Connecticut,CT,Windham,09015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29141,57082,20210622,TOTAL,0.5105111944220595
